id,id,AgeGroup,Gender,CountryCode,TopGame,Subscription
5214,-4075,5bG,H,-6906,ZEHn,2454
5215,-9427,vyh,PLo1g,-1122,B;Q;c,1659;3288;-507
5216,467,LhG,Y5vM,-6621,QBLil1n;pVV8Gsn,-3266;6076
5217,4687,d6NiPt,CD9H5wF,7234,BnrRsFV6;rmJmpKw6,-5768
5218,-5192,R1x1dR,ULGAD,-5976,TYQvRvud;u4DCY1n4,87
5219,1506,j0KgO5,iHH3ktIG,920,4;X,-1595;-3380;-8184
5220,5524,eM4NzLrM,OfXtc9Udri,-970,NoEq;yqo2;cHuX,-4167;4759
5221,-1514,czObI1,Y4LKa5w,5736,NYZg9,-3814
5222,4199,d7,Quw0QZ,2213,zcoYxa,-4074;-3021;5085
5223,-7286,fbzj8n,n1J2Nv,-3010,v;Y,8832;3085;7415
5224,-1829,O9,PeyN6l,9519,GeeSb;7ezAR,-5361;-9166
5225,-5070,pfi1C,lxMauXR7C,376,Gk53K;P1gsH,2504
5226,-6161,NX,hiO,-6735,gtX;Rny,2068;417
5227,-2505,L,IFZf54IVR1,-3117,n;b;A,-7118;8691;-9280
5228,-4702,S4x0U0hZ,8zyzjn,6012,xnDxDQFqBb;Fqmr2KOwHh;6DelUS9Hv7,-1012
5229,9688,UyFvR4zufY,krmzDzKcwJ,296,3eDk,-2573;-6060;-5271
5230,-2302,oJxA8iB,kRH1,8239,3wuZ,2121;987;-1899
5231,9483,wmPpWHtS6,g,-5693,hTByx;X4kE2;Y885E,-1410;266;-5063
5232,98,4y,8Onc,-1138,tERR,3978;-2279;-9703
5233,-1592,8LHUBA,qgzJ,-4169,fkbjjvU9jo;iVLdL8u5R9;QENirI3UIn,8045;-6641;-7089
5234,8000,9w,HYKs,-5310,0W94PqSjjE;fWYimeNYNj;Ny1Rx9zeHJ,-8853
5235,2264,YuTFAfX,YMZHrqh,4060,M;W;D,-3910;7117;3237
5236,6774,P,Rbe9F,4890,iXGDE8JZ,8827;1863;-6854
5237,-9649,787qvr,p,-5763,brrM,5225
5238,-7194,z5GXuq,JCCP3,-4108,stmYuUT2A;iJP3KO4nb;mYYX8IaLS,9156;6585
5239,-801,5lzZU5,vL,-807,xX,-8260;-3639
5240,-5027,5GEcw,gBE,6447,1u;OB,1167;-8960
5241,5535,bUPq8s3,uYmuQlwgh,-1177,tX;VQ;zC,-3719
5242,2986,xJFHmOymk,XHM1df,-5695,8QFI9Io8Sd,6193
5243,8966,yse3IF,fS,2516,WrH5B52;gmjeu05;MJIBPhV,-3573;5589;-4163
5244,-6412,ji,hLAP,5027,hnU2Z66,6496;2082;7014
5245,-9972,YXFjT,EpEJIb0Il,3223,4BKkTiMSql;ilYUUCkQ6g;C0EdSdmLaY,9736;-456
5246,-8589,Tw,y,-5636,YMp9xI;Yy9aBS,-2905
5247,5921,ZmzrRU53P,ADVkuFrm,-8923,3Jt23QVF,-8306
5248,8549,W,gRxWs,9408,Las4X1;eQhXPr;e01wmw,2060;-3018;8333
5249,-1594,kPYuwQ,2P4sGpsLGg,-6662,QoMnO5E,6127;-186;9797
5250,-3531,W4zc2d,CzRaLL0z,-449,i4gwu7Tu;GoTDpuUA,-7410
5251,7584,PcA,pjxkyDVj,8870,TabNTVDDE0;DLV83mpZ5r,5233;141
5252,581,fWPjJzYWU,gEciDrhDjf,7492,0L52Y;Y1IkI,-9468
5253,9960,ce2Va,mJ2,6262,oZePAHl;o2iW7IM;aHBoUGl,-6278
5254,5727,epQ,RLdchCoVB,3702,HQx2i3U1v3;CcZcHsidMX,6209
5255,-9675,odrM,FKBJT,5083,cX;qL,-3185
5256,8177,hzzCmotz,tg7Y5eT,6259,39d;k4K;Pr9,-4857;-2332;1191
5257,-1506,Dh81m2NltE,CADC5X9rU,1972,XKCJ31;QACXza,-1891
5258,-8630,hrvlp6smRo,Se9X9OFoA,2471,8eDGdFhA;shDHsuFS;aHHPkRhk,-4130
5259,-3786,0pw1fUMDhp,IPc,1283,wLrOyl,-1324;-1129;-2008
5260,-4347,fqajMsdC,CW,2638,dUwI3307VE;lj4q8XSKQg,-3991;7356
5261,190,bWX,XKRfHQ,2212,f;0,-6894
5262,-6253,6K,hMT,-3002,XN;5g,8428;7937
5263,-5180,bg6,r5tZpHl,-2540,WbZD,9231
5264,-1931,w,U8lpdlr1A,9333,2vDGqYZMc;pgu6zffVv,2555;8640
5265,2759,Iy41,3Ch5v5Bb,5219,yCnAXt53bi,-9569
5266,-1793,hlqj8,ggatV007Dp,-1518,U1P5Q;DfITl;YAjLe,-8789;3541
5267,7384,Os,CM,-456,71lB;KOMD;P69Y,-9647
5268,-9620,jB4saD4Gw,0Uq,840,XaVTfDna1p;gH2zUbH6Jp;EjNOWfzS21,7676;7695;-2011
5269,61,lrx5JGyt8,fITP7U,-6459,bKe,-5462;-2850
5270,7582,M9P8NJ2eR,nZ,4496,Ws;xU;G7,133
5271,-8515,bNANcIxt,xNlpxGP7aQ,-1352,9Ntl9n;3SKsx5;sMvJsU,3510;6536;-4771
5272,-9989,gTY,hLi8sEAJK2,539,kMsAp,8391
5273,-2470,dVjetUR,1g,-2107,RZn1oinJvs,-284;6888;4478
5274,5218,w9MMg4xA,MidzCxA5,3688,S7EeV;IwxFM;wiQfd,2780;-6445
5275,-7592,PFJ4G,BS9xhkpxO,-5602,H;6;y,-7497
5276,4047,Oh5BfWjt,6d1g5,4371,C6T;ekw;VmT,4022
5277,3816,7j1SnfF3,U,-3856,ut1Uckp;q85O9sE,7584
5278,8442,ZZ,QR5p1,-449,I9LWfr6;sgJzzlA;BokxivU,-5573
5279,-3082,4C9ys2ezh2,X6wRjzETe,-5762,ROuUjAYBc;bZ1uhAodM,5879
5280,4914,WyxeatRMa,GFC2g63l,-8877,176k;wtpk,2588;-5586
5281,-5073,8,MpByZWLei,3982,w4j8;cbSg,7715;5558
5282,6159,cpJdKc,et,6611,U;E,2638
5283,5463,IWW,ZT4,-5452,LfR0;o977,7935
5284,-8931,g0N,WsVf,7557,Ozbs,-8763
5285,-4204,3wvZLH,gX,3226,E3R;oIW;I4r,-5412
5286,957,C5Jy3,47wyXZa,5785,td;Nf,4865;-3240;-4262
5287,-8941,LMNnlJkQ7I,TdebOFtB,6354,jIo,-1141;8403;3584
5288,4775,dvpdvphOHt,fIbeGxMKfv,-3045,hL,277;-4024
5289,395,gUw,1VHWZj,3066,DexQE1Iv;JkxKClGD,8545
5290,8289,YcWU,KL,7292,PF,9713;-9896
5291,7247,XFb,mca7NelM,-9475,LSk3t04;p9MqFYt,962;-217;-8722
5292,8888,GTqRkEEu,qnsjcuq,1884,vy;Jx;rO,-2191
5293,-8634,H,0u,6867,oQM;HJs,-3693;-6719
5294,5683,FkoiFrU,4M60mBo02y,3364,R,-1619
5295,-7087,UlH,h,5907,87YuUbN;XfLUCec,-4391;9063
5296,-7901,WDK1,tJu1,-1493,DQSHDZ;AmNnxv;ay9DIb,-4143
5297,-3826,MLNSrnY5,pU2x5,1529,9OB2CuU8;3NeZfTGv,7558;6561
5298,-4467,uroxYcp2Gh,nFEe3I,-5128,SanX;wbUm;g7Fv,5027
5299,4151,7BG,bKn2TmQ,-3560,Gk;vy;Dp,9140
5300,2578,TY3IFNP,FuZZRy,-6790,oc,1912
5301,5619,uhjOwG,n,-5853,mNyU0YS,-2190;-5516;7833
5302,-8944,amBkPE3Yu,UEr,686,cT5OmNh,2586;5241;-8654
5303,-488,wvPIUlG5,pWhdv1w9,-5205,hR0yhb;Yl2w4H,1854
5304,-7339,k66FQ4a,vqs,7612,clx19,5622
5305,7118,bVTeZs7,7bvUEC30gx,6792,oWyB0;HX6iT;ltmbo,-3106
5306,9566,kYkExwFe,Y,-7202,BFGjROK;nlNYsN6;yfvmijf,-7118
5307,-121,PxvSY,zdefu8Eub9,-7002,1Rk16pm1d;lhKHEfCE3,-6796;-7858
5308,961,rDzmnbI7Et,Fl,-6645,Bt7,-1849
5309,-122,H,Z6idYj0,-6172,VBrm1yv;Zz4P7UZ;vs713oF,5599
5310,9254,L1765Zw,jsGtZ,-7846,W,-7384;-1143;-2712
5311,1132,23SKwYqfB,BC,8751,BCQXCavm,-464
5312,-6406,CA,o3zsXOaMt7,165,9w1sQ,1928;3429
5313,-6896,hfSYJ,elz,93,66bf;qTEd,-717;-1086;-3300
5314,793,Y,ZDOS,5134,nf;hs,3465;-1914;7688
5315,5856,QsRUs,ztJ4eRgpPK,5874,7pB1S,6218
5316,7820,p,usVYeZBS,-6883,06EYtVZM;F5jdNVac;XZ4Q0VCJ,8324;728;-4198
5317,8512,sVjMI2uj,fEY,-8913,z0Z8eAe,7761
5318,-3446,Zr,d59bey2,1154,yxW;jb5,-4805
5319,9057,MN,9,-3464,hiAwhz69;ZdqbmRaZ,6251;3108
5320,-9917,F,Cavh,-413,NQ1EV;OxFbQ,-1424
5321,7527,rtBruSHqFi,Xa,5907,UuPPoCo,2729;1799
5322,4382,kD16j4,8nbm2nKCN,2919,AX8zJ;GmCY4,-8417;-9189;-463
5323,-6820,X8GZPUH2Ci,7n,-9763,p5kmP,-6831;-394
5324,-4488,R0ck1,G77NJfgB,-643,xvTx;S03c;Dar4,3375;-9394
5325,-3232,B9,vNVImHmNug,153,g,3159;345;3240
5326,-6039,b2fxgV,k4qy4LDcaa,-6730,3tSCgbv;4nCQaj0,-14
5327,8710,1Q,f0VMyPcS,9848,vNNBuew,-7477;2904
5328,-4070,DDKcdFv4G,4EVH,-236,D;Y;s,2979;2444;3647
5329,2547,oXAs,Awg2,158,eD412VPpl;FDLEebUni;SvGOXAWyP,-4167;-8651
5330,1916,9,dYigfNy,-1201,L7hmz4u;vJiklsB;Lz8V9qO,-3111;-2359;2868
5331,-371,cwZm17,DFyIouBaq,6336,uKqJzwCb;2R8k6PWb;4f87AJyP,1990;-1642;3635
5332,-2457,w9hr6,vRAzcC,9585,R;H,1410
5333,5351,Rsq,Aw,8120,r4m11vyKgQ;yJzRYwBnpC;URU9mF4hOV,2098;1675;-5009
5334,5124,Ww,lqILBZJj59,5662,UOtztaO5;YHRk4SXI,2718;-8936
5335,-5984,JXk,haTjYLWEj,-7974,OpnkyBd;pzGQgg4;t79rs9a,9668;4902;9311
5336,5678,BIw,IIjhoefJK,2669,0;J,8813;-5580;-6424
5337,-6591,2XR,BR,-6352,BOtTJ;3Sv17,-2559;8976;-3826
5338,4996,PKt,hYZ,-2014,sStMO0AKU;d3Uy1YJq3,8939;-963;8373
5339,-8610,tnC,E1DioJe9d,3523,jqE0mWLIt;IMC3iRbS1;qpxt2QIZo,6105;410
5340,6637,p9Fhx,cPjrAtIlEh,8416,VV4vtK,-3301;5178;9114
5341,-6697,Gd,xFFkyHOZv,1495,tzrS60V4Yl,5966;5560;1076
5342,6452,Zurn,NzD1q,9502,oxux,2410;3363
5343,636,BlqCRqnLn,h,1698,kMYvD4N,7663;882;8449
5344,-6515,9H,vLaH,-5957,R;b;U,7736;5344;1916
5345,1057,OiJj5oJV,YKy1gDMt,1413,2UF46;JIs7Q,1730;7368
5346,-4296,o79ok,hyTInC,8366,M0,-6100;6131
5347,4721,EBy,NEaZtoxKC,-5391,EeTr9F;Ymf38j;Qca2x7,2950;-8357
5348,-5957,Tzgg0r1M,Nbszv2rv,7909,AU4RpLjVk;S2RspcQ9J;TjhlnE4GJ,-1169;-2479
5349,3156,a,XvCJIVL,7438,G;N;6,8151
5350,-6900,t2s,T,-4581,x;s;a,-1042;6335
5351,9459,WBc7xAFCYu,4s,-2563,Hyzr1yC9uq,-6019;-5161;-2691
5352,-9875,yQo0,r3W7pd6,-9067,8o4owUl;4vnORbi,-2735;8406;-4617
5353,-9048,n0CMIg,8hPUy,-3207,QHPzQ4;p59wlw,6912
5354,9461,M4jjmVyt,vHMrcpM,2676,Qq1D8VC0K;kFVIEkRpg;ZDekoEcHD,5780
5355,-1487,N3xpv9B6uh,jAZFbFINEX,7561,XDNM;YmWO,-8360
5356,-2185,uNtW,y,-8886,2XIIt6Y3S,5907;7024;-7703
5357,-599,XUTlMWM,O4HpVy,-1401,LipC6;YAvNg;tZtBH,-9942
5358,6472,kk4,MlqqdzsS,1210,nt;HP,-9393
5359,5157,1GkFo7Ixt,WtT17qfrsN,9679,bFuqC1f9Kj,4808;8159
5360,-238,KbMKwi,evyM,-1098,eyA;3mC,4889;9593;8518
5361,-9311,5rj,Fc8T6g7l,-6592,LvqD1h,117;-7076
5362,2044,Tm,ayhSuydmCY,-1580,EhAQGieoUG;m7ugWktjIo,-3925;-1523;8769
5363,-1126,S,t41u9tD2Y,1351,ss,-9115;7523
5364,-1768,coRS,IyLscwsSy,-4964,xakeVLqA;4OGCNXAX,2084;-6615;-5726
5365,6533,GDVjhHiDsJ,Ap,7913,W6HaB;Mj9Ro,-3830;4624
5366,-2314,eyfhJNMFl,aqh,-2466,0Ye;bNA,7577;-130;-5152
5367,3472,6yWqKqf,4XpXFeS6U,139,ZY,-1348
5368,8336,JFxln5geK,Px2r,8283,0t;Th;ap,-4710
5369,9751,xisABk,kjmY7kM8o,7318,QeP8iT,3793;5891
5370,-1511,Ka,ZYEj,2113,3aE1EqCDEC;HUozjMjPOb,6194;-8888
5371,-6982,vy7h,n,903,BPv8ov0zC;P3MzCdCmR;fPDOdNFgQ,-1668;-8089;3549
5372,-1436,nqfSzjss,hI,-6260,MgOO3iC7;7lRRwRRt,-8129;7734
5373,7591,DADjSMqSFc,igjqL,2571,XWRS,-4750
5374,-4206,CkELUo1P,7lMws4PdWa,1300,I3XA,-235;-4125
5375,-4407,ghv,V8,-2756,8S0w70Xa;Fc4P93NR,-1130;-6560
5376,1442,78Woa,b,2644,CoBjKUx;FmoevxX,-8708;1955;-6659
5377,-8886,gfQ,O,-2775,VtBfSRM;YRgRNLG;3qWXde4,-5749
5378,6998,uCIWju,L2rnFRw9,1507,K;I;D,-7075;5909;1865
5379,-8653,EsZz6CZx2,Jo,7888,OSmzuQw;WYXzYRt,163;1514
5380,-6618,Y4R,kerMgNvY,-3221,maEM,1907
5381,-7621,fvhbGfYU,qKT3rgttz4,-6906,2TNXH;U2YIC;oaGZo,6219;-4314;7424
5382,1553,naJke1aNjV,Ze336BIyk,9930,d00,5589
5383,-8107,Z0CpO3XXRp,QDPU,8709,fdjBHOgJn,1124
5384,6100,V6b2,MAzP,-4654,H;8,8688;615
5385,7468,7e,dep,-7503,q8DP;HTLv;YKps,-5349;-2591;-2723
5386,5260,V2XY,5bPxkg8t4R,-2715,vzoldv,-290;-84;-4901
5387,91,5ORn,FgQV,-7107,fkFr5pW;0rZOiuj;bqJjdti,5217;9058;-4365
5388,836,gSn4cbhPdL,qY,-1704,g1;rg,-8904
5389,-6040,Gf16x9fOd,16FUk,2037,whr3dR,483;3720
5390,-5142,4hQqOEimC,e7,-408,L4a5y;8RDdT;2EX3W,-5988;999
5391,1890,4,T,-6946,pPR0y6PJ,9941;-7876
5392,3522,0c8DgRuILy,TYKz,8526,tnk45IFhI,-8159;-4463;-8080
5393,-9472,Ui8Pj,NE,-9375,GPu;BFz,8876
5394,8135,RBCwmt1N,IkeE,-9496,lCUqeCH,-2237
5395,-5105,HJI45,U2wUX4K,-2334,P8;pH,-6904
5396,-8165,h4Q,3g2anLi,-4155,b9EKGgeQ,-7424;2042
5397,3523,9,2So,-9243,DHko,3877;-9707
5398,9240,Ii,c1r,-9258,70rRtlSfr5;dJQttILrHw;fFkrHX8Bwc,1923
5399,3921,FVURHl3lLL,xR,5464,irj;JLy,892;4268
5400,873,9,yUMM,-5227,jMZEN6d4Jm;VW4qMOoviM;fzdZEq19WU,-3419;-8096;-691
5401,-6021,R2juIrGl,mb547j6h,9298,jGSMB8,-8402
5402,1185,RQKwTuHv,6ukV61baU,5318,4LmxEt1;iBzdKx1,6290
5403,4537,kjeMeHQL,8jVo,-4765,abxhX8,8713
5404,-6370,rPFK,crt,-6866,cX,-9137
5405,2782,spDLYL,E0k,-5200,0,-9040
5406,4224,6,hmew3,-3702,ZKA;fXt;ab8,2676
5407,-3047,Id,yC,-727,dhFkqRE;WmoCRyM,1161
5408,498,jm6,zeDqYKy,-4461,QeD4S;NyGK1,-7198;-1924;8089
5409,6335,cdhvh,dg,9879,oBZFd0;062tuq,-8024;-253
5410,688,N,8HnLvCQY,-6243,sQOKOrB7YO;kBvGc6xPxu;5ImBHx3PxE,6364
5411,6063,yaXrqu0,dfB,2427,HMdF;JYax;F0g3,-6905
5412,-8238,MYy2sm,vEJ7PE7,-6120,5wJgJtmGM;zQxl5cWWl;ThHyZ5pGz,768
5413,-6148,GRU,Yz6Cr,6988,Di3;6TH,-9731;9292;2652
5414,-6139,h6,q38SlK,-2444,S;I;0,803;-7430
5415,3874,eSKlJx32G,w,-4842,oJ7VWKtGW,-1026;5896;7100
5416,-2648,4NAh1jB3,tcCo,-8077,m7C5f,1550;1178
5417,2975,gmNpfg,L1AcwUO2p3,-5784,TXldFp68fX;VAC1YLUW4A;bHu2znehjk,3876;7983;3691
5418,1104,fE,SyuT,6410,M;7;T,5721
5419,5015,Uto4k63S,7A9XFn,-5985,bSSgCDFsig,-2046
5420,8147,A79BPtO,WeaISm1,-5858,MJ74h1,6861
5421,6225,7MNj6,dLv,8796,5KA9pUIe7,-3657
5422,9896,XapDc7M,5DtkJy1S,-136,8;u;u,-342;-2
5423,-6614,uXGS5fm,dzd,-7373,ApNRExiuB,4413;-1602
5424,-1446,NMViNL3,kuNo,4070,b0a2,6467;2841;8221
5425,1198,bzyL,v7SFD,5950,5m7;I8R;BTJ,7210
5426,-8695,N,n3,2533,DSMLrSQnLG,3144;5861;4155
5427,3385,Ek7ZryKFl3,P,3941,0;7,7104
5428,6683,fP8H,1P1cEDvWf8,-1480,b;v;8,6014
5429,-9273,sWLiS,ZPVV7jWilF,-496,ecs,5136;1365
5430,1371,V0Qe,jyMX,-873,Wv6QrC;vGfTGG;3JPFB2,-8411
5431,-9394,LEn,hMzIZ2,-1099,h9;MQ,-5901;-8846;-2794
5432,-6854,v,jArgfm,7906,j;y;r,-7871
5433,-7068,zMnslIKu,YD4RzGY6GG,893,i2bP;icQV;dEF7,9512;6362
5434,-8879,63mQG,NrNPVyoc9,9281,nBk;uzR,3426
5435,145,J,3hVyEs,8599,VJ9y;OCmo,6612;1954;-3104
5436,7741,RIq,pJ,-3199,vWUClQaQ;qnJLYBIF,-3306;3589
5437,-8108,8ZoTmr,uuH9WFyL,5636,ac8V4P;1bhxp1;Erfz7G,3968
5438,-187,2uEecWMcc,uZ5XdZ6P,-78,x;Z;5,2880;2722
5439,8209,JO8sEg6Orb,tUkKp7WD,6562,yAHEqUD;dLxzmI8,-6900
5440,-5821,v9xzEP,44IZkLTgV,2303,i9yoFo;aBSTIA,6139;6939
5441,8632,sYfqNp,X1DY8B,7344,8HSZhX;MCBHhA,-1976;-9460;1405
5442,430,muguq,QS,5924,eF;Ts,-1317
5443,-468,j5IpYoZrx,M96vdR0p,-6832,gy5Z,-9210;4899;-8974
5444,3883,V4TLSXGv,cJEJ5Q18qP,-9983,r;k;a,1527
5445,3148,O6,pYlVn,2181,l1;jo,-4721;6811
5446,-9798,xFcdWqwrQ,g3E7dzLbuG,9845,VjVKUV5;c6J5TsP,-8336
5447,1417,u7D3FnoIX,gHdZ,-8977,j;R;U,4213;4352
5448,2092,pb,20f,2882,PCROWNIGC;45EnA2vj7,-4836;-853
5449,-2195,4s9Wt7,zi0,-7622,5;F;v,5304
5450,3815,RP1ysQo9R,FtRKvQZktP,8554,q;y,6125;-823
5451,2329,VebKaObFVd,k7tbQ,5247,Oj8d;M3Uz;orHX,2498
5452,-9994,rRQH,ySd2gK2,8041,4jBsvv0h,-4725
5453,-267,N5Dm,SLjruxn0ED,-424,kiu1PZt;pn2Cdjm,6944
5454,7832,JOUCSH3,qv,348,YmY2Ydt;caCSEBn,-3769;-5962
5455,931,1lnV7hDq,Q50,-2913,8rzaT2y;O2FhzO5,3487;4562;-8468
5456,4862,6EThI5ja,o3SsEc,5015,hZll,7251;2038
5457,0,CdCQsa4hIM,pmw2ocDa,1186,wL;BA;XY,2529;-1088;-7545
5458,6532,M170Qy3vG,VPWf,7371,0A3ICbZl;OB2LcQYx,-5305;-5929;8560
5459,5948,iCMRe,VrJ95lLaW,8756,nH19;cnLR,2522
5460,295,fqCWc,AlQ3s,4640,PSfG,8654
5461,496,zWSWtO5Mp,M,3179,sb9;BTJ;5Ft,8938;-6494
5462,8785,eEWO8,3PE,-1233,F,-2733;-496
5463,-7837,VULxU3TlOy,EZo0,3719,Uv60r;lZCQz;rZEkl,5843;-7056;7576
5464,-8856,rHbtVwltEw,aTQ,-4371,zJxlx,2566
5465,-2806,FMw2h,E,9941,de3o;VHC6;5WMb,8605;6074;-8370
5466,1910,IXd2bE,x4IUnW,1096,jUg5u2Z5T;oAOrbBFIE,-3032;-630;-3030
5467,-8222,8Yzz,Q3on,-3521,4N7D9sYr,7264;9003;6610
5468,3838,vJjWDErWZP,f0FshoDq,8663,wPP8azO;lOXoylW;jQOuohY,1771;-7394
5469,-2092,BnZEYuOgBa,Cr7l97zej,-627,g4Vo,3394
5470,3894,uKKcpp,Rb8j5p,-6528,qHqOYzv1,-7861;-1827;9039
5471,7904,hxfSQNhG,dI,-7516,HoepcU7A;I7uCj9xx,-8965;2991
5472,4018,3y6Tye3C7v,8n,1650,2vRsb7OdA,5891
5473,7358,fa,zYxKvAz7,452,ccw21Mggin,-964;-9712;-4370
5474,3439,JoNJ5,VtE1SvOyC9,6769,hL5,-7982;9904;-1646
5475,8606,oFqBOCp,paHOj,8214,xx1pa,9842
5476,-9525,3kO7o7,m5CNYV,3948,3IqRx;9wmk5;4jfBw,-7562
5477,671,RLKtrtBN,Oq,-2760,rW8yppgk;jOTMQHHP,-4079;7513
5478,4021,Ee3Zo,rpVf9iAwat,-2795,S6euuG;pdlVG3;jKBKzD,5286;-159;-3902
5479,-6828,WK6ENu,SoH2qhLq,-6704,h9Fwmxj,7020;68;-9546
5480,1962,wUVQzTh,IBzSfrgaz,8070,cQdBmNvtrK;vFZ4go2iyi;XDdyxG2XEJ,8249
5481,6618,pAadOyX7iK,uDml,-3209,rX6xAe1yDM;xbXnRVVmSO;tGTi62os9a,6111;-9787
5482,-8274,DVgIavK,bbscDfv,1842,bwCSc,920;9175;6093
5483,4007,7,2twvro0,3512,Y,3854;-3091
5484,-3445,32403x,8k79hg7v,6366,frqLoXI2;cI9GCvrU;qrzsJDaI,-2056;-4958
5485,9564,qKW18Hb,5,9838,tUV;w15,-6183;1138;-4290
5486,5486,lsKSoxAAU,2H51n8,-9963,7bXRWHBm;e2GzNeL0,-3042
5487,-307,Dpi2,Gqq3Ax,1221,p3pXph;i44P6k,2288;-3165
5488,-942,Cc2HnvkAw,rKeIX5Cv,-4644,9bNZWxlsr0;jRM6EWHqMd,-5536;2786;-5880
5489,6105,8On65q2Ops,SWfaez,-3931,xEcKo,-9629;-3531
5490,-3841,IA7CPlJ,l,-1570,Y9Xi;KDwQ;DUPu,-7755;6301
5491,-8177,joUtRTcR,s,-3151,b;A;4,2286
5492,-1233,ylvn,qs0SzyyE,732,H2T;e24,-8052;-7393
5493,-4401,VbKJ,6qn3,5808,yK;VK,3864;2094
5494,270,gCMYutx,FPoy,6427,g74zEy4;MSvykZc,-5748;-293;8465
5495,-5194,Em,YVtTO6iR,-1874,qs3TEJUEf;BfLWUgCT2,-5873
5496,-9338,GvyNk,qM,-9746,6fId5GL,-3935;549
5497,-5635,PkMiTrYv,Q4LDEW3NbO,-1859,H;d;m,3599
5498,4999,H4Xfia,nao,7123,a6xUsJwKHC;khhPn4EICV,8664;-6636;-424
5499,-69,ew4,1pyoYxY,-6967,0;8,7832;58
5500,4792,rSth,NmYDWwMVUf,2837,KaVv;V9jI,4843;-2150
5501,9757,b3u6gOws,eYutFX,-203,rpk;DPo,-745;-8250;-7957
5502,2010,OA4Y,TC,4717,j;9;V,-9781;-121
5503,3931,NvdICX,qy,1704,KmB2r;JNeoc,2093;9677
5504,-8708,3pWEx,p0eN9syrXg,842,Xko,3179
5505,-5163,O,rNzYn,-9000,U1o;Nr1;Kva,2866
5506,7383,De5YdGRZM,7Tpm,-2697,Yt8koQodI;wc5BYhX6r,1098;-8138;-8879
5507,-7065,JnZu0VAH6t,mow4t,4501,Ad,5513;9411
5508,5475,Uquj8M,V,-3927,0x;6u,8065;4804
5509,-9063,xuem,fhvH2h9Q,-5730,wBaWCO1J,2978
5510,5418,pyky8QaH0D,g3mgm,-5019,SMRX5V;J3KpUb,3798;4285;-3769
5511,-5187,kOnxU,HYFw,4594,LM3bc;qQP63,7762;6184
5512,-7168,osOBe,zn,-8599,ChHn4QS;4LfCbv4,9884
5513,6527,e0PjdXAhMQ,GnMAo8EkF,-819,eD;KX;eY,1122
5514,3417,e,mCC,-5325,q,-7867;9499;-7559
5515,7101,H338IelC,w,-3103,e7EHh8Sr;i1vZ2zAu,-2928;4597;3437
5516,4320,hjRE,9h58Txm,-7201,Sdk,6649
5517,3282,FbiI93r,snK2CeI1,1713,uoxCD;uof6Q;C0k6z,5960;-5590;4493
5518,-8674,RCVB4WNY,B,-9861,56g9i;OoZt4,5611;-5555;7711
5519,-8229,VgRLt9M,S8aoypTv,145,ZOhH;MyTi,-3336;-8953;-7912
5520,8739,3WEz0,B92Itd,-2650,s9gdRzIC;QSnKNOgc;wltshYmT,-4179;8772
5521,1959,Kz,CDZBLMX,-6296,gp,-1663;4659
5522,-2177,qLvG,kzNM,4712,7kUmhjd;4KdaT9T,5423;9489
5523,6675,Or4E6R,QegFLRPW,4094,PH;8r;K6,5916;-8572;3170
5524,-1114,rQ5jg,b6To,6107,v8,-6409;-6414
5525,-7673,Wdd6x,OK,-251,15y,-819;155
5526,-1307,CN,s,3396,JmDa,-4745;5433
5527,4150,6is,7L2AWxsy,3414,WYCng;nvB4V;g03d6,4256;1122
5528,-5203,YdfYQIcRkO,Mp5b,-4712,d082s6ad;zYvcL6T6,-9467;686;-712
5529,-226,vaEDi,JuN860C9,-1849,GI;MO,-4162;-4613;-9167
5530,1068,TxfIJCh5,lGpuyHD,-973,M1;4V,-6236
5531,-6782,sbV,ha,-3615,ooUUE;GKTWu,-8007;4858;-3504
5532,6188,qslUB,j,-9488,xe3Qq;hHcEw;Ygsa9,-7552;5508;335
5533,-7507,4JAc49Lf,2E,-585,IU;TS;ZD,-7711
5534,2919,l3,czBQ,-6318,M1N;VIf,-8286
5535,8976,LYJW,awT,5545,8NG0c3O7M,-9715;-5909
5536,9498,ymf,Mt1fTek,-1819,bN;Bm;uk,-9996;9226
5537,4433,V5H7YEHkF,Mo5IZ,-8139,qQ;AL;dP,-1572
5538,-7002,DC,W83,7221,O;5;l,-2474
5539,5803,O0grc6Rxuk,LOZcIt,-3439,qY7UEK3tuO,3963;-9323;9427
5540,4011,Db9,pmjGJnG3v,4137,R1J;46w,-956
5541,5087,r,Yx,-679,orEjL2mC,7861;-510
5542,5667,4I,XsF1bM,4344,WQUn8Q;8ZgJuB;oTKZ73,9299
5543,8276,fF,Z,5278,SrU,237
5544,8526,PGj5,HpZh1pp,-6413,G3l0K7JQ9,1380;7349;-4945
5545,3151,DdmI,Er5nrSgaY,-7318,IS8WqM,9318;-6430;-9509
5546,6729,iQboUdr,RLY1oM2AF8,-3000,0;E,-3185;6420;5426
5547,1065,byb,cxiShJG,-1771,D71;Z9i;OhB,-7308
5548,-4137,zmURfLr,HDR,-7349,wflRfTa;aBtFQJb;s08vIfC,-7131;4242;-8897
5549,9171,o,pO3yj5M9N,6902,WbDkKApow9;Gg2EBg0Nlv,761;5775
5550,9474,ZZp,X,-3083,iAV3iZj,9250
5551,7008,d9xI,WS4yR6Lit6,-3990,OLm1lZD1j;1t1CtkQ2M;OHk2dOsbL,-4453
